Model:	LI-7810
SN:	TG10-01881
Software Version:	2.3.8
Timestamp:	2025-07-10 09:44:44
Timezone:	Etc/Greenwich
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1752148774	744251012	25421	0	""	2025-07-10	11:59:34	20046.496	720.59668	2096.1023	39.2331	55.0003	25.1181	33.7401	0.00298272	12.1969	54.5005	-5.75	0.416221	15.1988	 95
DATA	1752148775	744251012	25425	0	""	2025-07-10	11:59:35	20048.592	721.56927	2095.8857	39.2343	55.0003	25.119	33.7401	0.00298799	12.1974	54.5005	-41	0.416221	15.1964	226
DATA	1752148776	744251012	25429	0	""	2025-07-10	11:59:36	20049.623	722.88275	2095.6145	39.2343	55.0003	25.1181	33.7401	0.00299074	12.1975	54.5005	-13.5	0.416221	15.1964	 96
DATA	1752148777	744251012	25433	0	""	2025-07-10	11:59:37	20050.176	723.44604	2095.6162	39.2343	55.0003	25.119	33.7401	0.00298275	12.1974	54.5005	-15	0.416221	15.196	136
DATA	1752148778	744251012	25437	0	""	2025-07-10	11:59:38	20051.596	722.62738	2095.6331	39.2347	55.0003	25.1181	33.7401	0.00298982	12.1973	54.5005	-46.75	0.416221	15.196	112
DATA	1752148779	743930101	25441	0	""	2025-07-10	11:59:39	20053.172	720.14227	2095.9626	39.2331	55.0003	25.1169	33.7401	0.00298537	12.1973	54.5005	16	0.416221	15.1952	199
DATA	1752148780	743930101	25445	0	""	2025-07-10	11:59:40	20053.859	718.06934	2096.2964	39.2335	55.0003	25.1173	33.7401	0.00298911	12.1976	54.5005	29.25	0.416221	15.1948	111
DATA	1752148781	743930101	25449	0	""	2025-07-10	11:59:41	20057.016	718.06067	2096.4988	39.2339	55.0003	25.1165	33.7401	0.00298094	12.1975	54.5005	16	0.416221	15.1952	215
DATA	1752148782	743930101	25453	0	""	2025-07-10	11:59:42	20057.438	717.73218	2096.3474	39.2331	55.0003	25.1144	33.7401	0.00299289	12.1976	54.5005	27.75	0.416221	15.1948	112
DATA	1752148783	743930101	25457	0	""	2025-07-10	11:59:43	20059.32	717.80298	2096.5132	39.2335	55.0003	25.1148	33.7401	0.00299605	12.1975	54.5005	25.5	0.416221	15.1952	254
DATA	1752148784	743930101	25461	0	""	2025-07-10	11:59:44	20059.381	718.66028	2096.1995	39.2339	55.0003	25.116	33.7401	0.00298969	12.1975	54.5005	17.5	0.416221	15.1972	 24
DATA	1752148785	743930101	25465	0	""	2025-07-10	11:59:45	20061.912	718.73444	2096.1665	39.2347	55.0003	25.1165	33.7401	0.00299141	12.1973	54.5005	-16.5	0.416221	15.1972	 94
DATA	1752148786	743930101	25469	0	""	2025-07-10	11:59:46	20062.58	719.0188	2096.0291	39.2339	55.0003	25.1173	33.7401	0.0029925	12.1968	54.5005	30	0.416221	15.1972	 61
DATA	1752148787	743613958	25473	0	""	2025-07-10	11:59:47	20063.551	718.60083	2096.2212	39.2339	55.0003	25.114	33.7401	0.00299192	12.1971	54.5005	-2.5	0.416221	15.1968	  2
DATA	1752148788	743613958	25477	0	""	2025-07-10	11:59:48	20065.506	718.00677	2096.2634	39.2343	55.0003	25.1148	33.7401	0.0029917	12.1969	54.5005	2.75	0.416221	15.1968	 37
DATA	1752148789	743613958	25481	0	""	2025-07-10	11:59:49	20066.336	717.79523	2096.2742	39.2335	55.0003	25.1156	33.7401	0.00299421	12.1971	54.5005	18.5	0.416221	15.1968	 81
DATA	1752148790	743613958	25485	0	""	2025-07-10	11:59:50	20067.15	717.72369	2095.9663	39.2347	55.0003	25.1152	33.7401	0.00298701	12.1971	54.5005	22	0.416221	15.1964	172
DATA	1752148791	743613958	25489	0	""	2025-07-10	11:59:51	20068.381	718.53827	2095.9958	39.2335	55.0003	25.1165	33.7401	0.00299064	12.1971	54.5005	-27.25	0.416221	15.1968	190
DATA	1752148792	743613958	25493	0	""	2025-07-10	11:59:52	20071.307	718.23523	2095.8999	39.2343	55.0003	25.1148	33.7401	0.00299698	12.1973	54.5005	10.75	0.416221	15.1941	131
DATA	1752148793	743613958	25497	0	""	2025-07-10	11:59:53	20071.967	718.23553	2095.7925	39.2347	55.0003	25.1152	33.7401	0.00298833	12.1974	54.5005	8.75	0.416221	15.1944	 92
DATA	1752148794	743299961	25501	0	""	2025-07-10	11:59:54	20071.732	717.4165	2096.365	39.2339	55.0003	25.1148	33.7401	0.00299906	12.1971	54.5005	98.25	0.416221	15.1941	 21
DATA	1752148795	743299961	25505	0	""	2025-07-10	11:59:55	20074.736	716.51459	2096.49	39.2351	55.0003	25.1165	33.7401	0.00299523	12.1976	54.5005	-28.75	0.416221	15.1933	 77
DATA	1752148796	743299961	25509	0	""	2025-07-10	11:59:56	20076.6	715.68439	2096.74	39.2339	55.0003	25.1156	33.7401	0.00299886	12.1973	54.5005	-43.5	0.416221	15.1929	200
DATA	1752148797	743299961	25513	0	""	2025-07-10	11:59:57	20075.924	715.4621	2096.29	39.2347	55.0003	25.1131	33.7401	0.0029948	12.1972	54.5005	71	0.416221	15.1929	 26
DATA	1752148798	743299961	25517	0	""	2025-07-10	11:59:58	20078.389	715.43408	2096.2441	39.2351	55.0003	25.1144	33.7401	0.00299015	12.1972	54.5005	81.5	0.416221	15.1925	 71
DATA	1752148799	743299961	25521	0	""	2025-07-10	11:59:59	20079.473	715.14081	2096.1201	39.2347	55.0003	25.1152	33.7401	0.00298619	12.1973	54.5005	-43.75	0.416221	15.1929	167
DATA	1752148800	743299961	25525	0	""	2025-07-10	12:00:00	20080.418	714.112	2095.8689	39.2347	55.0003	25.1135	33.7401	0.00299568	12.1968	54.5005	-1.75	0.416221	15.1929	248
DATA	1752148801	743299961	25529	0	""	2025-07-10	12:00:01	20082.029	714.28784	2095.7317	39.2343	55.0003	25.1173	33.7401	0.00300223	12.1975	54.5005	28	0.416221	15.1952	183
DATA	1752148802	742976903	25533	0	""	2025-07-10	12:00:02	20082.861	714.94568	2095.9597	39.2347	55.0003	25.1165	33.7401	0.00298715	12.1969	54.5005	-61.25	0.416221	15.1948	166
DATA	1752148803	742976903	25537	0	""	2025-07-10	12:00:03	20084.09	715.08838	2095.8716	39.2339	55.0003	25.116	33.7401	0.00299381	12.1973	54.5005	0.25	0.416221	15.1952	202
DATA	1752148804	742976903	25541	0	""	2025-07-10	12:00:04	20086.209	715.20056	2095.9036	39.2339	55.0003	25.116	33.7401	0.00299633	12.1971	54.5005	-21.5	0.416221	15.1948	 26
DATA	1752148805	742976903	25545	0	""	2025-07-10	12:00:05	20088.229	716.22412	2096.1797	39.2339	55.0003	25.1144	33.7401	0.00299196	12.1972	54.5005	-33.25	0.416221	15.1944	146
DATA	1752148806	742976903	25549	0	""	2025-07-10	12:00:06	20089.391	715.69434	2096.0603	39.2351	55.0003	25.1148	33.7401	0.00299603	12.197	54.5005	12	0.416221	15.1944	152
DATA	1752148807	742976903	25553	0	""	2025-07-10	12:00:07	20089.516	715.88019	2096.0081	39.2356	55.0003	25.1148	33.7401	0.00299395	12.1974	54.5005	42.5	0.416221	15.1941	 56
DATA	1752148808	742976903	25557	0	""	2025-07-10	12:00:08	20091.217	715.63593	2096.083	39.2364	55.0003	25.1169	33.7401	0.00299452	12.197	54.5005	-1.5	0.416221	15.1944	202
DATA	1752148809	742660045	25561	0	""	2025-07-10	12:00:09	20092.521	714.55951	2096.2834	39.2351	55.0003	25.1148	33.7401	0.00299869	12.1973	54.5005	-17	0.416221	15.1921	244
DATA	1752148810	742660045	25565	0	""	2025-07-10	12:00:10	20093.506	713.29474	2096.575	39.2356	55.0003	25.1152	33.7401	0.00299886	12.1972	54.5005	6.5	0.416221	15.1917	195
DATA	1752148811	742660045	25569	0	""	2025-07-10	12:00:11	20095.59	713.00195	2096.5193	39.2343	55.0003	25.114	33.7401	0.00299805	12.197	54.5005	-10.75	0.416221	15.1913	221
DATA	1752148812	742660045	25573	0	""	2025-07-10	12:00:12	20098.291	713.17969	2096.6973	39.236	55.0003	25.114	33.7401	0.00300114	12.1967	54.5005	38.75	0.416221	15.1913	237
DATA	1752148813	742660045	25577	0	""	2025-07-10	12:00:13	20097	712.79956	2096.752	39.2351	55.0003	25.1152	33.7401	0.00299986	12.1973	54.5005	-28.75	0.416221	15.1909	163
DATA	1752148814	742660045	25581	0	""	2025-07-10	12:00:14	20100.068	711.14526	2097.2126	39.2356	55.0003	25.1152	33.7401	0.00299853	12.1972	54.5005	13.5	0.416221	15.1913	  6
DATA	1752148815	742660045	25585	0	""	2025-07-10	12:00:15	20101.27	710.42487	2097.2544	39.2356	55.0003	25.1152	33.7401	0.00300231	12.1973	54.5005	0	0.416221	15.1905	 50
DATA	1752148816	742660045	25589	0	""	2025-07-10	12:00:16	20101.428	711.52411	2097.1924	39.2351	55.0003	25.114	33.7401	0.00299925	12.1972	54.5005	-9.25	0.416221	15.1905	 16
DATA	1752148817	742336988	25593	0	""	2025-07-10	12:00:17	20102.801	711.90045	2097.0005	39.2351	55.0003	25.1144	33.7401	0.00300032	12.1972	54.5005	10.5	0.416221	15.1909	248
DATA	1752148818	742336988	25597	0	""	2025-07-10	12:00:18	20103.627	712.54858	2096.6941	39.2347	55.0003	25.1156	33.7401	0.00300051	12.1972	54.5005	-41.75	0.416221	15.1933	142
DATA	1752148819	742336988	25601	0	""	2025-07-10	12:00:19	20105.516	713.20978	2096.6809	39.2351	55.0003	25.1144	33.7401	0.00300094	12.1971	54.5005	16	0.416221	15.1929	191
DATA	1752148820	742336988	25605	0	""	2025-07-10	12:00:20	20106.105	713.51453	2096.3872	39.2351	55.0003	25.1148	33.7401	0.0030047	12.197	54.5005	-33.25	0.416221	15.1925	  1
DATA	1752148821	742336988	25609	0	""	2025-07-10	12:00:21	20107.066	713.30768	2096.4307	39.2347	55.0003	25.1148	33.7401	0.00300502	12.1971	54.5005	-42	0.416221	15.1925	219
DATA	1752148822	742336988	25613	0	""	2025-07-10	12:00:22	20108.658	713.33234	2096.48	39.2351	55.0003	25.1152	33.7401	0.00300049	12.1967	54.5005	26.25	0.416221	15.1925	224
DATA	1752148823	742336988	25617	0	""	2025-07-10	12:00:23	20109.664	712.51715	2096.5422	39.2364	55.0003	25.1169	33.7401	0.00300948	12.1973	54.5005	-35.25	0.416221	15.1921	130
DATA	1752148824	742013931	25621	0	""	2025-07-10	12:00:24	20111.049	711.72168	2096.6042	39.2347	55.0003	25.1144	33.7401	0.0029969	12.1968	54.5005	-0.5	0.416221	15.1925	215
DATA	1752148825	742013931	25625	0	""	2025-07-10	12:00:25	20112.396	711.22583	2096.5583	39.2347	55.0003	25.1123	33.7401	0.00300074	12.1969	54.5005	-17.75	0.416221	15.1921	108
DATA	1752148826	742013931	25629	0	""	2025-07-10	12:00:26	20114.066	711.23456	2096.7202	39.2343	55.0003	25.1115	33.7401	0.00300528	12.197	54.5005	62.5	0.416221	15.1901	199
DATA	1752148827	742013931	25633	0	""	2025-07-10	12:00:27	20114.605	711.13562	2096.5732	39.2356	55.0003	25.1127	33.7401	0.00299526	12.197	54.5005	20	0.416221	15.1897	129
DATA	1752148828	742013931	25637	0	""	2025-07-10	12:00:28	20115.764	711.08014	2096.6975	39.236	55.0003	25.1123	33.7401	0.00299866	12.1969	54.5005	50.25	0.416221	15.1897	 50
DATA	1752148829	742013931	25641	0	""	2025-07-10	12:00:29	20115.83	710.86298	2096.6631	39.236	55.0003	25.1131	33.7401	0.00299913	12.1973	54.5005	14	0.416221	15.1893	 91
DATA	1752148830	742013931	25645	0	""	2025-07-10	12:00:30	20117.461	710.51953	2096.7283	39.236	55.0003	25.1127	33.7401	0.00300053	12.197	54.5005	26.25	0.416221	15.189	156
DATA	1752148831	742013931	25649	0	""	2025-07-10	12:00:31	20116.951	710.27625	2096.8938	39.2364	55.0003	25.1131	33.7401	0.00299592	12.1969	54.5005	33.25	0.416221	15.1886	 95
DATA	1752148832	741703987	25653	0	""	2025-07-10	12:00:32	20118.443	709.09894	2097.0071	39.2364	55.0003	25.1152	33.7401	0.0030007	12.1968	54.5005	-0.75	0.416221	15.189	230
DATA	1752148833	741703987	25657	0	""	2025-07-10	12:00:33	20119.66	708.51636	2097.2974	39.2356	55.0003	25.1131	33.7401	0.00299266	12.1971	54.5005	-7.75	0.416221	15.189	  9
DATA	1752148834	741703987	25661	0	""	2025-07-10	12:00:34	20120.846	707.77356	2097.4001	39.2368	55.0003	25.1144	33.7403	0.00300327	12.1969	54.5005	-10.5	0.416221	15.1886	 78
DATA	1752148835	741703987	25665	0	""	2025-07-10	12:00:35	20121.795	708.17224	2097.533	39.2364	55.0003	25.1148	33.7401	0.00299755	12.1972	54.5005	-19.5	0.416221	15.1909	 54
DATA	1752148836	741703987	25669	0	""	2025-07-10	12:00:36	20122.73	707.54315	2097.4434	39.2364	55.0003	25.1148	33.7401	0.00300124	12.1964	54.5005	-25.75	0.416221	15.1909	 81
DATA	1752148837	741703987	25673	0	""	2025-07-10	12:00:37	20124.426	707.9162	2097.4287	39.2368	55.0003	25.1156	33.7401	0.00299617	12.1973	54.5005	-35.5	0.416221	15.1905	 57
DATA	1752148838	741703987	25677	0	""	2025-07-10	12:00:38	20124.082	708.09662	2097.3384	39.2372	55.0003	25.1148	33.7401	0.0029983	12.197	54.5005	-22.25	0.416221	15.1905	 52
DATA	1752148839	741377115	25681	0	""	2025-07-10	12:00:39	20125.83	708.73578	2097.3503	39.2376	55.0003	25.114	33.7401	0.00298003	12.1973	54.5005	-9.25	0.416221	15.1905	244
DATA	1752148840	741377115	25685	0	""	2025-07-10	12:00:40	20127.143	709.08527	2097.2676	39.2372	55.0003	25.1135	33.7401	0.00299325	12.1969	54.5005	26	0.416221	15.1905	196
DATA	1752148841	741377115	25689	0	""	2025-07-10	12:00:41	20127.662	708.86432	2097.1545	39.2381	55.0003	25.114	33.7401	0.00300126	12.1973	54.5005	28	0.416221	15.1901	125
DATA	1752148842	741377115	25693	0	""	2025-07-10	12:00:42	20128.389	708.03912	2097.207	39.2372	55.0003	25.1152	33.7401	0.00299387	12.1965	54.5005	-42.25	0.416221	15.1905	 83
DATA	1752148843	741377115	25697	0	""	2025-07-10	12:00:43	20130.734	707.38489	2097.2766	39.2364	55.0003	25.1152	33.7401	0.00299704	12.1972	54.5005	32.5	0.416221	15.1886	 56
DATA	1752148844	741377115	25701	0	""	2025-07-10	12:00:44	20131.852	706.05206	2097.4961	39.2364	55.0003	25.1148	33.7401	0.00299711	12.197	54.5005	-37.5	0.416221	15.1882	 24
DATA	1752148845	741377115	25705	0	""	2025-07-10	12:00:45	20132.619	704.43201	2097.5242	39.2368	55.0003	25.1123	33.7401	0.00300206	12.1974	54.5005	5.75	0.416221	15.1874	  9
DATA	1752148846	741377115	25709	0	""	2025-07-10	12:00:46	20134.01	703.3537	2097.4382	39.2368	55.0003	25.1119	33.7401	0.00300001	12.197	54.5005	79.5	0.416221	15.187	 71
DATA	1752148847	741060972	25713	0	""	2025-07-10	12:00:47	20135.289	702.97144	2097.6785	39.2368	55.0003	25.1119	33.7401	0.00299823	12.1973	54.5005	-7.5	0.416221	15.1866	 63
DATA	1752148848	741060972	25717	0	""	2025-07-10	12:00:48	20136.27	702.1004	2097.718	39.2368	55.0003	25.1135	33.7401	0.00300513	12.1963	54.5005	3.25	0.416221	15.1866	119
DATA	1752148849	741060972	25721	0	""	2025-07-10	12:00:49	20136.352	702.91541	2097.519	39.2368	55.0003	25.1135	33.7401	0.002998	12.1969	54.5005	1.5	0.416221	15.1862	 97
DATA	1752148850	741060972	25725	0	""	2025-07-10	12:00:50	20138.494	702.56659	2097.8416	39.2376	55.0003	25.1135	33.7401	0.00300337	12.1972	54.5005	3.5	0.416221	15.1866	240
DATA	1752148851	741060972	25729	0	""	2025-07-10	12:00:51	20139.736	701.86206	2098.0796	39.2368	55.0003	25.1127	33.7401	0.00300455	12.1971	54.5005	17	0.416221	15.1866	196
DATA	1752148852	741060972	25733	0	""	2025-07-10	12:00:52	20140.535	701.57697	2098.2371	39.2376	55.0003	25.1144	33.7401	0.00299898	12.1968	54.5005	-71.25	0.416221	15.189	104
DATA	1752148853	741060972	25737	0	""	2025-07-10	12:00:53	20140.676	701.31671	2098.2019	39.2372	55.0003	25.1123	33.7401	0.00300457	12.1974	54.5005	-57.75	0.416221	15.189	 72
DATA	1752148854	740746974	25741	0	""	2025-07-10	12:00:54	20142.125	701.01508	2098.2627	39.2372	55.0003	25.1115	33.7401	0.00300642	12.1969	54.5005	4	0.416221	15.1886	128
DATA	1752148855	740746974	25745	0	""	2025-07-10	12:00:55	20141.975	701.24774	2098.5422	39.2368	55.0003	25.1119	33.7401	0.00300675	12.1973	54.5005	44.75	0.416221	15.1882	108
DATA	1752148856	740746974	25749	0	""	2025-07-10	12:00:56	20144.266	701.26648	2098.4375	39.236	55.0003	25.1123	33.7401	0.00300183	12.1964	54.5005	12	0.416221	15.1882	148
DATA	1752148857	740746974	25753	0	""	2025-07-10	12:00:57	20144.953	701.57733	2098.3511	39.2368	55.0003	25.1115	33.7401	0.00300732	12.1973	54.5005	22.5	0.416221	15.1886	 43
DATA	1752148858	740746974	25757	0	""	2025-07-10	12:00:58	20146	702.16492	2098.1555	39.2368	55.0003	25.1106	33.7401	0.0030101	12.1971	54.5005	9	0.416221	15.1878	159
DATA	1752148859	740746974	25761	0	""	2025-07-10	12:00:59	20146.465	703.38794	2097.938	39.2376	55.0003	25.1123	33.7401	0.00300445	12.1965	54.5005	20.25	0.416221	15.1882	 59
DATA	1752148860	740746974	25765	0	""	2025-07-10	12:01:00	20147.51	702.86505	2098.0366	39.2364	55.0003	25.1135	33.7401	0.00300681	12.1969	54.5005	-11	0.416221	15.1858	183
DATA	1752148861	740746974	25769	0	""	2025-07-10	12:01:01	20147.248	702.23138	2098.2056	39.2381	55.0003	25.1131	33.7401	0.00299753	12.1969	54.5005	-25.25	0.416221	15.1858	146
DATA	1752148862	740422964	25773	0	""	2025-07-10	12:01:02	20148.287	701.27301	2098.3257	39.2376	55.0003	25.1119	33.7401	0.00300874	12.197	54.5005	-24.75	0.416221	15.1854	 77
DATA	1752148863	740422964	25777	0	""	2025-07-10	12:01:03	20148.637	701.07947	2098.1709	39.2368	55.0003	25.111	33.7401	0.00300633	12.1969	54.5005	22	0.416221	15.185	 92
DATA	1752148864	740422964	25781	0	""	2025-07-10	12:01:04	20151.088	701.2016	2098.3894	39.2372	55.0003	25.1115	33.7401	0.00299474	12.1967	54.5005	13	0.416221	15.1846	143
DATA	1752148865	740422964	25785	0	""	2025-07-10	12:01:05	20151.361	701.06964	2098.2217	39.2381	55.0003	25.1115	33.7401	0.0030041	12.1972	54.5005	-31	0.416221	15.1846	161
DATA	1752148866	740422964	25789	0	""	2025-07-10	12:01:06	20152.289	700.58545	2098.0986	39.2376	55.0003	25.111	33.7401	0.0030129	12.1968	54.5005	95.25	0.416221	15.1842	  6
DATA	1752148867	740422964	25793	0	""	2025-07-10	12:01:07	20153.166	700.32068	2098.2729	39.2368	55.0003	25.1127	33.7401	0.00300709	12.1972	54.5005	-12	0.416221	15.1846	236
DATA	1752148868	740422964	25797	0	""	2025-07-10	12:01:08	20151.928	700.05353	2098.2627	39.2372	55.0003	25.1119	33.7401	0.00300353	12.1969	54.5005	-17.75	0.416221	15.187	 89
DATA	1752148869	740102052	25801	0	""	2025-07-10	12:01:09	20153.303	700.68842	2098.1238	39.2381	55.0003	25.111	33.7401	0.00299989	12.1972	54.5005	41	0.416221	15.1874	133
DATA	1752148870	740102052	25805	0	""	2025-07-10	12:01:10	20154.221	701.03687	2098.2595	39.2372	55.0003	25.1115	33.7401	0.00300501	12.1971	54.5005	27.75	0.416221	15.1866	 43
DATA	1752148871	740102052	25809	0	""	2025-07-10	12:01:11	20156.164	701.29095	2098.3369	39.2376	55.0003	25.1123	33.7401	0.00300237	12.1973	54.5005	16.75	0.416221	15.1862	 63
DATA	1752148872	740102052	25813	0	""	2025-07-10	12:01:12	20155.895	700.32495	2098.1919	39.2381	55.0003	25.1123	33.7401	0.00300544	12.1969	54.5005	3.75	0.416221	15.1862	 16
DATA	1752148873	740102052	25817	0	""	2025-07-10	12:01:13	20156.525	701.12872	2098.1614	39.2372	55.0003	25.111	33.7401	0.00300675	12.1966	54.5005	-30.25	0.416221	15.1862	 41
DATA	1752148874	740102052	25821	0	""	2025-07-10	12:01:14	20157.555	701.38666	2098.0796	39.2381	55.0003	25.111	33.7401	0.00299976	12.1967	54.5005	14.75	0.416221	15.1858	 50
DATA	1752148875	740102052	25825	0	""	2025-07-10	12:01:15	20157.994	700.91827	2098.1038	39.2381	55.0003	25.1119	33.7401	0.00300191	12.1967	54.5005	-22.75	0.416221	15.1862	118
DATA	1752148876	740102052	25829	0	""	2025-07-10	12:01:16	20159.043	700.64325	2098.105	39.2385	55.0003	25.111	33.7401	0.00300653	12.1969	54.5005	63.25	0.416221	15.1858	218
DATA	1752148877	739784955	25833	0	""	2025-07-10	12:01:17	20160.049	700.8111	2097.9224	39.2368	55.0003	25.1131	33.7401	0.00300487	12.1966	54.5005	-39.5	0.416221	15.1839	 45
DATA	1752148878	739784955	25837	0	""	2025-07-10	12:01:18	20162.109	699.91962	2098.1321	39.2376	55.0003	25.1119	33.7401	0.00301124	12.1965	54.5005	12.5	0.416221	15.1835	 57
DATA	1752148879	739784955	25841	0	""	2025-07-10	12:01:19	20161.234	699.82263	2098.1812	39.2381	55.0003	25.1115	33.7401	0.00300502	12.1972	54.5005	9.75	0.416221	15.1835	 53
DATA	1752148880	739784955	25845	0	""	2025-07-10	12:01:20	20161.527	698.6203	2098.3481	39.2376	55.0003	25.1119	33.7401	0.00301002	12.1967	54.5005	-19	0.416221	15.1827	196
DATA	1752148881	739784955	25849	0	""	2025-07-10	12:01:21	20162.293	699.05566	2098.5642	39.2381	55.0003	25.1115	33.7401	0.00300243	12.1966	54.5005	15.25	0.416221	15.1827	105
DATA	1752148882	739784955	25853	0	""	2025-07-10	12:01:22	20163.35	698.7428	2098.72	39.2389	55.0003	25.1123	33.7401	0.00299967	12.1969	54.5005	9.25	0.416221	15.1827	146
DATA	1752148883	739784955	25857	0	""	2025-07-10	12:01:23	20163.793	698.29333	2098.7673	39.2381	55.0003	25.1106	33.7401	0.00300346	12.1968	54.5005	-32.25	0.416221	15.1823	163
DATA	1752148884	739473104	25861	0	""	2025-07-10	12:01:24	20164.715	697.27484	2098.8677	39.2385	55.0003	25.1115	33.7401	0.00300649	12.1969	54.5005	8.5	0.416221	15.1827	 20
DATA	1752148885	739473104	25865	0	""	2025-07-10	12:01:25	20164.951	697.90521	2098.8081	39.2381	55.0003	25.1119	33.7401	0.00301168	12.1969	54.5005	31.75	0.416221	15.1854	105
DATA	1752148886	739473104	25869	0	""	2025-07-10	12:01:26	20166.906	697.76019	2098.7795	39.2381	55.0003	25.1127	33.7401	0.00301371	12.1966	54.5005	-9.75	0.416221	15.1846	125
DATA	1752148887	739473104	25873	0	""	2025-07-10	12:01:27	20166.451	697.93915	2098.4976	39.2389	55.0003	25.1123	33.7401	0.0030043	12.1971	54.5005	-42.25	0.416221	15.1842	102
DATA	1752148888	739473104	25877	0	""	2025-07-10	12:01:28	20167.719	698.02106	2098.6206	39.2376	55.0003	25.111	33.7401	0.00300851	12.1968	54.5005	-39.75	0.416221	15.1842	103
DATA	1752148889	739473104	25881	0	""	2025-07-10	12:01:29	20167.447	697.36749	2098.7256	39.2372	55.0003	25.1115	33.7401	0.00300396	12.1968	54.5005	5.25	0.416221	15.1846	 75
DATA	1752148890	739473104	25885	0	""	2025-07-10	12:01:30	20169.605	696.66034	2098.9026	39.2376	55.0003	25.1127	33.7401	0.0030105	12.1968	54.5005	-47.5	0.416221	15.1839	 45
DATA	1752148891	739473104	25889	0	""	2025-07-10	12:01:31	20168.979	696.02283	2098.9309	39.2376	55.0003	25.111	33.7401	0.00300664	12.1964	54.5005	-65.25	0.416221	15.1842	106
DATA	1752148892	739156007	25893	0	""	2025-07-10	12:01:32	20169.629	696.22131	2098.9868	39.2393	55.0003	25.1098	33.7401	0.00301794	12.1964	54.5005	9.25	0.416221	15.1842	 72
DATA	1752148893	739156007	25897	0	""	2025-07-10	12:01:33	20170.271	695.1778	2098.8472	39.2389	55.0003	25.1081	33.7401	0.00301053	12.1969	54.5005	5.25	0.416221	15.1842	  4
DATA	1752148894	739156007	25901	0	""	2025-07-10	12:01:34	20171.072	696.06073	2098.8311	39.2389	55.0003	25.1081	33.7401	0.00301218	12.1968	54.5005	38.5	0.416221	15.1819	 36
DATA	1752148895	739156007	25905	0	""	2025-07-10	12:01:35	20172.225	695.40491	2099.0034	39.2381	55.0003	25.1094	33.7401	0.00301083	12.1969	54.5005	35.5	0.416221	15.1819	 33
DATA	1752148896	739156007	25909	0	""	2025-07-10	12:01:36	20173.285	693.64893	2099.5544	39.2385	55.0003	25.1094	33.7401	0.00301196	12.197	54.5005	38.75	0.416221	15.1807	 75
DATA	1752148897	739156007	25913	0	""	2025-07-10	12:01:37	20171.895	692.0332	2100.0681	39.2389	55.0003	25.1119	33.7401	0.00300874	12.1967	54.5005	-61	0.416221	15.1807	187
DATA	1752148898	739156007	25917	0	""	2025-07-10	12:01:38	20174.742	691.13562	2100.262	39.2393	55.0003	25.1102	33.7401	0.00301401	12.1967	54.5005	-11.75	0.416221	15.1803	 53
DATA	1752148899	738831996	25921	0	""	2025-07-10	12:01:39	20175.168	691.47601	2099.9812	39.2397	55.0003	25.1098	33.7401	0.00301032	12.1968	54.5005	5.75	0.416221	15.1803	 74
DATA	1752148900	738831996	25925	0	""	2025-07-10	12:01:40	20176.473	691.78918	2100.0286	39.2393	55.0003	25.1094	33.7401	0.0030165	12.1966	54.5005	5	0.416221	15.1803	 97
DATA	1752148901	738831996	25929	0	""	2025-07-10	12:01:41	20176.404	691.6972	2100.0562	39.2397	55.0003	25.1106	33.7401	0.00300296	12.197	54.5005	65	0.416221	15.1803	 89
DATA	1752148902	738831996	25933	0	""	2025-07-10	12:01:42	20177.711	692.34369	2099.8804	39.2389	55.0003	25.111	33.7401	0.00300879	12.1967	54.5005	-29	0.416221	15.1827	222
DATA	1752148903	738831996	25937	0	""	2025-07-10	12:01:43	20178.17	692.68787	2099.6506	39.2381	55.0003	25.1115	33.7401	0.00300914	12.1969	54.5005	-15	0.416221	15.1827	220
DATA	1752148904	738831996	25941	0	""	2025-07-10	12:01:44	20180.178	693.73547	2099.5417	39.2393	55.0003	25.1123	33.7401	0.00300752	12.1965	54.5005	10.5	0.416221	15.1827	 48
DATA	1752148905	738831996	25945	0	""	2025-07-10	12:01:45	20180.375	693.75079	2099.6201	39.2385	55.0003	25.1119	33.7401	0.0030103	12.1967	54.5005	-23.75	0.416221	15.1823	 97
DATA	1752148906	738831996	25949	0	""	2025-07-10	12:01:46	20181.828	694.48053	2099.3557	39.2397	55.0003	25.1119	33.7401	0.00300731	12.1968	54.5005	1.75	0.416221	15.1823	 73
DATA	1752148907	738511085	25953	0	""	2025-07-10	12:01:47	20182.518	694.09827	2099.4756	39.2397	55.0003	25.1123	33.7401	0.00300291	12.1968	54.5005	-40	0.416221	15.1819	  2
DATA	1752148908	738511085	25957	0	""	2025-07-10	12:01:48	20182.855	693.67163	2099.407	39.2389	55.0003	25.1106	33.7401	0.00301169	12.1968	54.5005	-70.5	0.416221	15.1823	 53
DATA	1752148909	738511085	25961	0	""	2025-07-10	12:01:49	20184.434	693.52423	2099.3201	39.2393	55.0003	25.111	33.7401	0.00300742	12.1972	54.5005	9.25	0.416221	15.1819	234
